1,-1,1,100,0.49917,1,1
2,-1,1,100,0.56524,1,1
3,-1,1,100,0.43222,1,1
4,1,1,100,0,0,0
5,-1,1,100,0.49856,1,1
6,1,1,100,0,1,0
7,1,1,100,0,1,0
8,1,1,100,0,1,0
9,-1,1,100,0.46631,1,1
10,-1,1,100,0.46614,1,1
11,-1,1,100,0.36633,1,1
12,1,1,100,0,1,0
13,-1,1,100,0.39977,1,1
14,1,1,100,0,1,0
15,-1,1,100,0.56622,1,1
16,-1,1,100,0.43485,1,1
17,-1,1,100,0.46633,1,1
18,-1,1,100,0.39937,1,1
19,1,1,100,0,1,0
20,1,1,100,0,1,0
